品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
中兴（ZTE）,AXON,1499.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10314221062.html,中兴 AXON 天机 mini B2015 双卡双待4G手机 华尔金 华尔金 移动4G,河北启迪手机专营店,2
中兴（ZTE）,L680,268.00,2015年,11月,安卓（Android）,其他,联发科（MTK),,,,其它,64MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10076530408.html,中兴 L680 移动/联通2G 老人手机 咖啡色,优爱特手机专营店,27
中兴（ZTE）,L680,268.00,2015年,,,无,联发科（MTK),,,,32MB,64MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1725595597.html,中兴(ZTE)L680 移动/联通2G 直板老人手机 儒雅黑 官方标配,昕薇数码专营店,61
中兴（ZTE）,V16,258.00,2015年,,,无,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10175828650.html,中兴（ZTE）ZTE-C CV16 电信老人机 手机 白色,久汇手机专营店,9
中兴（ZTE）,V16,258.00,2015年,,,其他,Qualcomm 骁龙,,单核,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1817747209.html,中兴（ZTE）ZTE-C V16 电信2G 老人手机 黑色,小淘器数码专营店,116
,L588,299.00,2015年,9月,,无,其他,,,,64MB ROM,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10078331242.html,中兴（ZTE）L588 移动/联通2G  翻盖老人手机双卡双待老年机 红色,天探手机专营店,54
中兴（ZTE）,G718C,681.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10145169625.html,中兴(ZTE) 青漾2(G718C) 电信4G手机 双卡双待 轻羽白 2GB RAM+16GB ROM 标配,能良数码旗舰店,2
,L688,188.00,2016年,1月,,无,其他,,,,32MB,,,2.2英寸,240*320,30万像素,不支持,http://item.jd.com/10001986029.html,中兴（ZTE）L688 移动联通2G 直板 按键老人手机 黑色 老年版,百机汇手机旗舰店,222
,A620,198.00,2015年,,,无,其他,,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1693286123.html,中兴（ZTE）A620 移动/联通2G 老人手机 黑色,天探手机专营店,51
,CCV19,249.00,2015年,,,无,其他,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10107961114.html,中兴（ZTE）ZTE-C CV19 电信2G老人直板按键手机 金色,众盛手机专营店,13
中兴（ZTE）,GA365,399.00,2015年,,,无,其他,,,,32GB ROM,,,其它,其它,不支持,不支持,http://item.jd.com/1743298985.html,中兴（ZTE）守护宝GA365儿童智能腕表手表手机GPS定位追踪智能电话 红色,欧霖爵手机专营店,18
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,其它,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1724903834.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 红色,三海数码专营店,48
中兴（ZTE）,L588,299.00,2015年,9月,,其他,其他,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10311842763.html,中兴（ZTE）L588 移动/联通2G 双卡双待 翻盖老人手机 黑,亿源数码手机专营店,0
中兴（ZTE）,L688,188.00,2016年,1月,,其他,联发科（MTK),,,,128MB ROM,,16GB,2.2英寸,240*320,30万像素,不支持,http://item.jd.com/10310092959.html,中兴（ZTE）L688 移动/联通2G直板 老人手机老年版 金色,维信通手机专营店,2
,L688,188.00,2016年,,,其他,其他,,,,其它,,,2.2英寸,240*320,30万像素,不支持,http://item.jd.com/10288154783.html,中兴（ZTE）L688 移动/联通2G 老人手机 红色,天探手机专营店,4
中兴（ZTE）,L588,299.00,2016年,1月,,其他,联发科（MTK),,,,32MB,32MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10149776350.html,中兴（ZTE）L588 移动/联通卡 翻盖老人手机 黑色,久汇手机专营店,26
中兴（ZTE）,Q2S,499.00,其它,,,Android ,Qualcomm 骁龙,,,,8GB ROM,1GB RAM,32GB,5.5英寸,1080×720 ,800万像素,500万像素,http://item.jd.com/10349073436.html,中兴 Q2S-T 移动4G手机 白色 标准版8GROM,牧申数码专营店,0
中兴（ZTE）,ZTE,968.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10129733573.html,中兴威武3 尊享版 全网通 4G 智能 手机 (16G ROM) (香槟金) 标准版,爱优创杰手机专营店,9
中兴（ZTE）,L530G,199.00,2015年,,,无,其他,,,,32MB,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1666333393.html,中兴L530G 直板老人手机男 移动/联通2G 黑色,五星手机专营店,335
中兴（ZTE）,,238.00,2015年,,,无,联发科（MTK),,,,32GB ROM,64MB RAM,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10104215983.html,中兴（ZTE）L580 移动/联通2G 老人手机 红色,桑联手机专营店,11
中兴（ZTE）,L530G,199.00,2014年,,,无,其他,,,,256MB ROM,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1631645417.html,中兴（ZTE）L530G 移动/联通2G 直板老人手机 黑色,天探手机专营店,321
中兴（ZTE）,Q806T,459.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10122762109.html,中兴(ZTE) 醉享 (Q806T) 双卡双待4G手机 白色 联通双4G版,牧申数码专营店,19
,L680,268.00,2015年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10118283192.html,中兴（ZTE）L680 移动/联通2G 老人手机 黑色,天探手机专营店,166
中兴（ZTE）,DM,999.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1638879703.html,中兴（ZTE）乐心 Q2S-T 亲情老人智能4G移动手机 白色,ZTE云服务手机专营店,74
中兴（ZTE）,L518,299.00,2016年,,,无,其他,,,,无,,,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10314200014.html,中兴（ZTE）L518 移动/联通2G 翻盖老人手机 典雅红,佳翰鑫手机专营店,1
中兴（ZTE）,L688,188.00,2016年,,,无,联发科（MTK),,,,无,,,2.2英寸,240*320,30万像素,不支持,http://item.jd.com/10121805440.html,中兴（ZTE）L688 移动/联通2G 直板老人手机 红色,昕薇数码专营店,37
中兴（ZTE）,U288G,228.00,2015年,7月,,无,展讯,,,,其它,32MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1659907182.html,中兴（ZTE）U288G 移动/联通2G 老人手机 红色,小淘器数码专营店,64
中兴（ZTE）,ZTEU288,199.00,2015年,,,其他,其他,,,,32MB,,16GB,2.4英寸,240*320,不支持,不支持,http://item.jd.com/10287307713.html,中兴（ZTE）U288+ 移动/联通2G老人手机 直板按键备用手机 金色,久汇手机专营店,1
中兴（ZTE）,3,855.00,2015年,7月,安卓（Android）,,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10017568926.html,中兴 威武3尊享版 全网通4G手机 金色 标配版,河北启迪手机专营店,18
中兴（ZTE）,ZTEU288,188.00,2015年,,,无,其他,,,,无,,,2.4英寸,240*320,不支持,不支持,http://item.jd.com/10101590490.html,中兴（ZTE）U288+ 移动2G/联通2G 直板按键 老人手机 红色,众盛手机专营店,15
中兴（ZTE）,U288,189.00,2015年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10154362897.html,中兴（ZTE）U288+ 移动2G/联通2G 老人手机 红色,旭永数码专营店,11
中兴（ZTE）,L680,268.00,2015年,,,其他,联发科（MTK),,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10213015761.html,中兴（ZTE）L680 移动/联通2G 直板老人手机 红色,久汇手机专营店,6
中兴（ZTE）,L680,268.00,2015年,,,其他,其他,,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10149524491.html,中兴（ZTE）L680 移动联通2G 老人手机 红色,旭永数码专营店,11
中兴（ZTE）,L688,188.00,2015年,,,无,其他,,,,32MB,32MB RAM,16GB,2.2英寸,其它,30万像素,不支持,http://item.jd.com/10119925097.html,中兴（ZTE）L688 移动/联通2G 直板按键 老人手机 金色,众盛手机专营店,4
中兴（ZTE）,L580,238.00,2015年,,,其他,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1658671058.html,中兴 L580 移动/联通2G  老人手机 黑色,优爱特手机专营店,35
中兴（ZTE）,yuanhang3,699.00,2015年,,安卓（Android）,,联发科（MTK),,四核,,其它,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10129224804.html,中兴(ZTE) 远航3 Q529C 双卡双待 4G手机  移动联通双4G 白色,河北启迪手机专营店,2
中兴（ZTE）,,655.00,2015年,2月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1635602466.html,中兴 青漾3 (G719c) 电信4G（8G ROM）手机 双卡双待 白色,河北启迪手机专营店,13
中兴（ZTE）,G720C,658.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10365963796.html,中兴(ZTE) 星星2号(G720C) 电信 4G手机 双卡双待 智尚白 电信版(2G RAM+16G ROM) 标配,谷高数码手机专营店,0
,L588,299.00,2015年,,,无,其他,,,,64MB ROM,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10050390936.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 红色,福佰仕手机专营店,26
中兴（ZTE）,L588,299.00,2015年,,,无,其他,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10149059931.html,中兴（ZTE）L588 移动联通2G 翻盖 老人手机 双卡双待 黑色,旭永数码专营店,3
中兴（ZTE）,A1,299.00,2015年,11月,,无,联发科（MTK),,,,128MB ROM,64MB RAM,,2.0英寸,240*320,不支持,不支持,http://item.jd.com/10104107248.html,中兴（ZTE）A1  创意个性迷你卡片手机 金色,桑联手机专营店,14
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,其它,64MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10122011866.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 黑色,昕薇数码专营店,14
中兴（ZTE）,S2014,578.00,2015年,7月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10136099480.html,中兴远航Plus（S2014) 双卡双待手机 白色 移动4G标配版,佳沪数码手机旗舰店,15
中兴（ZTE）,S2014,578.00,2015年,,,Android ,Qualcomm 骁龙,MSM8916,四核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10148665384.html,中兴 远航Plus (S2014) 16G 双卡双待4G手机 白色 移动4G标配版,牧申数码专营店,5
中兴（ZTE）,L788,269.00,2016年,4月,,其他,其他,,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10351489783.html,中兴（ZTE）L788 移动/联通2G 老人手机 黑色 老年版,ZTE中兴手机专营店,2
,L588,299.00,2015年,,,无,其他,,,,64MB ROM,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1809683745.html,中兴(ZTE) L588 移动联通2G 双屏翻盖老人手机 红色,卓瓦手机专营店,34
中兴（ZTE）,L688,188.00,2015年,,,其他,其他,,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10149380749.html,中兴（ZTE）L688 移动联通2G 老人手机 红色,旭永数码专营店,2
,L680,268.00,2015年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10102124001.html,中兴（ZTE）L680 移动/联通2G 老人手机 深锖色,众盛手机专营店,14
中兴（ZTE）,V16,258.00,2015年,,,其他,其他,,,,无,32MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1692970718.html,中兴（ZTE）ZTE-C V16 电信2G老人手机 备用机 白色,欧霖爵手机专营店,132
中兴（ZTE）,yuanhang3,499.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,800万像素,http://item.jd.com/10146231538.html,中兴(ZTE) 远航3 4G手机 双卡双待 金色 Q529C双4G(1G RAM+8G ROM)标配,能良数码旗舰店,14
中兴（ZTE）,BA510,499.00,其它,,,Android ,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10351570941.html,中兴 BA510 移动4G手机 双卡双待 玄铁灰,优爱特手机专营店,0
﻿中兴（ZTE）,L530G,199.00,2009年,,,其他,其他,,,,无,,,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1659997138.html,中兴 L530G  移动/联通2G 老人手机 红色,优爱特手机专营店,116
中兴（ZTE）,L530g,199.00,2014年,,,无,其他,,,,无,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1672930146.html,中兴（ZTE）L530G 移动/联通2G 老人手机 白色,ZTE中兴手机专营店,187
中兴（ZTE）,A188,179.00,2015年,,,无,其他,,,,64MB ROM,,16GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/10134170653.html,中兴（ZTE）乐心A188 移动/联通2G 直板按键 老人手机 红色,众盛手机专营店,3
中兴（ZTE）,L688,188.00,2016年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10311981294.html,中兴（ZTE）L688 移动/联通2G 老人手机 金色,优爱特手机专营店,0
中兴（ZTE）,L688,188.00,2016年,,,无,联发科（MTK),,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10326845186.html,中兴（ZTE）L688 移动/联通2G 老人手机 黑色,佳翰鑫手机专营店,1
中兴（ZTE）,GA365,369.00,2015年,,,无,其他,,,,32MB,,,其它,其它,不支持,不支持,http://item.jd.com/1706684738.html,中兴（ZTE）守护宝GA365儿童智能腕表手表手机GPS定位追踪智能电话 玫红色,卓瓦手机专营店,9
中兴（ZTE）,L588,299.00,2015年,,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10102113852.html,中兴（ZTE）L588 移动/联通2G 翻盖老人按键手机 黑色,众盛手机专营店,15
,L588,299.00,2016年,5月,,无,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10349734804.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 黑色 老年版,中兴众鑫世纪专卖店,0
中兴（ZTE）,L788,269.00,2016年,,,其他,其他,其他,,,32MB,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/2816413.html,中兴（ZTE）L788 典雅红 移动联通2G 彩虹老人手机,中兴手机旗舰店,0
中兴（ZTE）,L680,268.00,2015年,,,无,联发科（MTK),,单核,,32MB,64MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10325939592.html,中兴（ZTE）L680 移动/联通2G 老人手机 红色,小淘器数码专营店,0
中兴（ZTE）,CV19,249.00,2015年,12月,,其他,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10314281057.html,中兴（ZTE）ZTE-C CV19 电信2G老人手机 金,亿源数码手机专营店,0
中兴（ZTE）,L580,238.00,2015年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10102134348.html,中兴（ZTE）L580 移动/联通2G 直板 按键老人手机 咖啡色,众盛手机专营店,12
中兴（ZTE）,L580,238.00,2015年,12月,,其他,联发科（MTK),,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10121920314.html,中兴（ZTE）L580 移动/联通2G 老人手机 黑色,东信欧蓓手机专营店,2
中兴（ZTE）,GA350,199.00,2012年,,,无,联发科（MTK),,,,512MB ROM,,8GB,1.44英寸,128×128,不支持,不支持,http://item.jd.com/10110769788.html,中兴（ZTE）GA350 电信3G 儿童迷你小手机,桑联手机专营店,4
中兴（ZTE）,ZTECV16,258.00,2016年,1月,,无,Qualcomm 骁龙,,,,64MB ROM,,4GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1361699693.html,中兴（ZTE）ZTE-C V16 电信2G 老人手机 黑色,合富荣三防手机专营店,59
,L530G,238.00,2014年,,,无,其他,,,,64MB ROM,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1652874040.html,中兴（ZTE）L530G 移动/联通2G   老人手机 黑色,建业手机专营店,119
中兴（ZTE）,A620,238.00,2015年,,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1695290925.html,中兴（ZTE）A620 移动/联通2G 老人手机 备用机 黑色,欧霖爵手机专营店,37
,GA365,399.00,2015年,,,其他,其他,,,,64MB ROM,,,其它,其它,不支持,不支持,http://item.jd.com/1805914185.html,中兴 GA365儿童手表 冰蓝色,优爱特手机专营店,3
中兴（ZTE）,U288,199.00,2015年,,,无,其他,,,,无,32MB RAM,,2.4英寸,240*320,不支持,不支持,http://item.jd.com/10092989294.html,中兴 U288+ 联通/移动2G 老人手机 红色,优爱特手机专营店,20
中兴（ZTE）,A2015,1999.00,2015年,7月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10114931206.html,中兴 AXON天机 A2015  全网通4G手机 双卡双待 华尔金 高配版,优爱特手机专营店,0
中兴（ZTE）,G720C,658.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10129685585.html,中兴(ZTE) 星星2号(G720C) 电信 4G手机 双卡双待 新锐黑 电信版(2G RAM+16G ROM) 标配,爱优创杰手机专营店,0
中兴（ZTE）,s291,599.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10134833351.html,中兴 S291 GRAND SII  4G手机（16G ROM） 钛金灰 移动4G版(16G ROM),河北启迪手机专营店,0
中兴（ZTE）,A2015,2299.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10135932800.html,中兴(ZTE) AXON天机 A2015 4G手机 双卡双待 华尔金 移动 高配版(3G RAM+32GROM)标配,能良数码旗舰店,1
中兴（ZTE）,tianjiMAX,2599.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,1300万像素,http://item.jd.com/10138833190.html,中兴(ZTE) AXON天机 MAX 4G手机 双卡双待 金色 电信4G(3GB RAM+32GB ROM) 标配,能良数码旗舰店,0
中兴（ZTE）,L580,238.00,2015年,,,无,其他,,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10149135709.html,中兴（ZTE）L580 移动联通2G 老人手机 红色,旭永数码专营店,0
中兴（ZTE）,L530,199.00,2009年,,,无,其他,,,,其它,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/10149608960.html,中兴（ZTE）L530G 移动联通2G 老人手机 白色,旭永数码专营店,3
中兴（ZTE）,L530G,199.00,2013年,,,无,联发科（MTK),,,,无,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/10156073445.html,中兴（ZTE）L530G 移动/联通2G 老人手机 红色,多如意数码专营店,10
,L680,268.00,2014年,,,其他,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10156938849.html,中兴L680 移动/联通2G 中老年人老人手机直板功能手机 黑色,恒易达专营店,0
中兴（ZTE）,Q529C,699.00,2015年,,,Android ,联发科（MTK),,,,其它,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10184904286.html,中兴ZTE远航3Q529T双卡双待4G手机 白色 Q529C双4G(8G ROM)标配,谷高数码手机专营店,2
中兴（ZTE）,ZTE,799.00,2015年,,安卓（Android）,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,其它,1300万像素,800万像素,http://item.jd.com/10225235898.html,中兴 小鲜3 双卡双待4G手机 金色 全网通4G版 标配,爱优创杰手机专营店,0
,Xiaoxian3,799.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10246957886.html,中兴ZTE小鲜3双卡双待4G手机全网通 金色 2GRAM+8GROM,谷高数码手机专营店,0
中兴（ZTE）,S2010,1299.00,2015年,,,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10266934353.html,中兴 星星2号活力版 (S2010) 4G手机 双卡双待 魅力金 移动联通4G版 标配,牧申数码专营店,1
中兴（ZTE）,A2015,2299.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10267444682.html,中兴(ZTE)AXON天机A2015 4G手机 华尔金 全网通(3GRAM+32GROM),谷高数码手机专营店,0
,U968,288.00,2013年,,,Android ,联发科（MTK),,,,4GB ROM,,,5.5英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/10267714137.html,中兴 U968 移动3G手机 双卡双待 白色 白色,中恒国信手机旗舰店,0
,L788,269.00,2016年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10323957574.html,中兴（ZTE）L788 移动/联通2G 老人手机 红色,天探手机专营店,0
中兴（ZTE）,L788,269.00,2016年,,,无,其他,,,,32MB,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10333584764.html,中兴（ZTE）L788 移动/联通2G 老人手机 红色,优爱特手机专营店,0
,a620,198.00,2015年,,,其他,其他,,,,其它,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10335701228.html,中兴（ZTE）A620 移动/联通2G 老人手机 黑色,卓瓦手机专营店,0
中兴（ZTE）,A620,198.00,2015年,,,无,其他,,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10341606512.html,中兴（ZTE）A620 移动/联通2G 老人手机 黑色,优爱特手机专营店,0
中兴（ZTE）,L788,269.00,2016年,4月,,无,其他,,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10346539594.html,中兴（ZTE）L788 移动/联通2G 老人手机 红色,佳翰鑫手机专营店,0
中兴（ZTE）,N939Sc,1599.00,2015年,,,Android 5.1,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10349819782.html,中兴(ZTE) 威武3尊享版 全网通4G 手机 多如意老人智能手机 华尔金,多如意数码专营店,0
中兴（ZTE）,B2015,1999.00,2015年,,,Android 5.1,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10349863010.html,中兴(ZTE) AXON天机mini B2015 全网通4G 双卡双待 手机 老人智能手机 华尔金,多如意数码专营店,0
中兴（ZTE）,A2015,2999.00,2015年,7月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10353981595.html,中兴 AXON天机 A2015  移动联通电信4G 双卡双待 智汇版 高配 老人智能手机 华尔金,多如意数码专营店,0
中兴（ZTE）,cv18,299.00,2015年,10月,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10355125872.html,中兴（ZTE）C V18 电信3G 老人手机 黑色,优爱特手机专营店,0
中兴（ZTE）,A188,159.00,2015年,6月,,无,其他,,,,其它,,16GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/10355278285.html,中兴（ZTE）乐心A188 移动/联通2G 老人手机 黑色,优爱特手机专营店,0
中兴（ZTE）,Q801U,369.00,其它,,安卓（Android）,其他,Qualcomm 骁龙,,,,4GB ROM,1GB RAM,,5.0英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/10355851650.html,中兴 Q801U 联通4G手机 极地白 极地白,牧申数码专营店,0
,L688,188.00,2016年,5月,,其他,联发科（MTK),,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10355907279.html,中兴（ZTE）L688 移动/联通2G 老人手机 红色 老年版,中兴众鑫世纪专卖店,0
,A620,198.00,2015年,,,无,其他,,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10355914796.html,中兴（ZTE）A620 移动/联通2G 老人手机 黑色,诺必信手机专营店,0
中兴（ZTE）,Q301C,399.00,2015年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,双核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,200万像素,不支持,http://item.jd.com/10363436609.html,中兴 Q301C 电信3G手机 黑色,优爱特手机专营店,0
,Q2S,499.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,8GB ROM,1GB RAM,,5.5英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10364854811.html,中兴（ZTE）Q2S-T  移动4G老年人智能手机 白色,天探手机专营店,0
中兴（ZTE）,S2010,1299.00,2016年,,,Android ,联发科（MTK),MT6753,八核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10366105498.html,中兴 星星2号活力版(公开版)S2010 移动联通双4G智能手机 双卡双待 魅丽金,久汇手机专营店,0
中兴（ZTE）,BA510,499.00,其它,,安卓（Android）,Android ,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10366127161.html,中兴 BA-510 移动4G手机 双卡双待 玄铁灰,佳沪数码手机旗舰店,0
,GA350,99.00,2012年,,,无,联发科（MTK),,,,512MB ROM,,8GB,1.44英寸,128×128,不支持,不支持,http://item.jd.com/10366255898.html,中兴（ZTE）GA350 儿童手机 CDMA电信3G  男女学生卡通迷你低辐射定位手机 蓝色,卓瓦手机专营店,0
