品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,metal,1199.00,2015年,,,其他,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10270349430.html,魅族MEIZU魅蓝metal双卡双待4G手机 金色 移动联通双4G高配版(32G ROM)标配,谷高数码手机专营店,15
魅族（MEIZU）,2,668.00,2015年,,,其他,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1710726612.html,魅族 魅蓝2 双卡双待 4G 智能 手机 蓝色 电信4G,中恒国信手机旗舰店,2915
魅族（MEIZU）,MX5,1699.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/1629447738.html,魅族 MX5 双卡双待手机 灰色 移动(32GB ROM)更新固件支持双4G 标配版,河北启迪手机专营店,762
,note3,1198.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1955687176.html,全球购 亚太版  魅族 Meizu 魅蓝note3 移动联通电信 全网通4G智能手机 银色 2G/16GB 质保180天只换新+官方保修一年,GIT通讯数码旗舰店,8
,pro5,2899.00,2015年,9月,安卓（Android）,其他,其他,,,,其它,,,5.7英寸,"1920×1080(FHD,1080P)",1800万以上,500万像素,http://item.jd.com/10054204298.html,魅族 PRO5 移动联通 双卡双待 双4G 智能 手机 金色 32G 标配版,中恒国信手机旗舰店,1500
魅族（MEIZU）,魅蓝metal,999.00,2015年,11月,,Flyme 5 powered by YunOS,联发科（MTK),MT6753T;28nm LP,八核,ARM Mali-720 MP3;600Mhz,16GB ROM,2GB RAM,,5.5英寸,1920×1080,1300万像素,500万像素,http://item.jd.com/2620865.html,【电信赠费版】魅族 魅蓝metal 16GB 白色 电信4G手机 双卡双待,,11
魅族（MEIZU）,MX4 Pro,2999.00,2014年,,,Flyme 4,三星Exynos,Exynos 5430,八核,Mali T628 MP6,32GB ROM,3GB RAM,,5.5英寸,2560×1536,2070万像素,500万像素,http://item.jd.com/1474212.html,魅族 MX4 Pro 32GB 金色 拜亚动力套装 联通4G版手机,魅族手机旗舰店,37894
魅族（MEIZU）,魅族 MX5,1399.00,2015,,,Flyme 4.5（基于Android 5.0）,联发科（MTK),Helio X10 Turbo,八核,PowerVR G6200 MP2\/ 700Mhz,16GB ROM,3GB RAM,,5.5英寸,1920×1080,2070万像素,500万像素,http://item.jd.com/2490730.html,【联通赠费版】魅族 MX5 16GB 银黑色 移动联通双4G手机 双卡双待,,10
魅族（MEIZU）,MX5,1469.00,2015年,7月,,其他,其他,,八核,,16GB ROM,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10274333718.html,魅族 MX5e 青春版4G手机 双卡双待 银白色 移动联通双4G(3G RAM+16G ROM)套装,河北启迪手机专营店,3
魅族（MEIZU）,pro5,2899.00,2015年,,,Android ,三星Exynos,,八核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10058390447.html,魅族 PRO5 4G手机 双卡双待 金色 移动联通双4G(32G ROM) 标配版,牧申数码专营店,198
