品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,E5823,3669.00,2015年,10月,安卓（Android）,Andriod 5.1,其他,,,,32GB ROM,2GB RAM,,其它,1080×720 ,其他,500万像素,http://item.jd.com/1959040867.html,【全球购】索尼（Sony）Xperia Z5 Compact E5823智能手机 珊瑚红 32G,魔力世界数码生活专营店,0
,Z3D6683,3039.00,2015年,,,Android 5.0,其他,,,,16GB ROM,,,5.2英寸,"1920×1080(FHD,1080P)",2070万像素,200万像素,http://item.jd.com/1959117308.html,全球购索尼(SONY）D6683 Z3 双卡 移动 联通 4G智能手机 月光白 16G,魔力世界数码生活专营店,0
,E6853,5129.00,其它,,,Andriod 5.1,其他,,,,32GB ROM,,,5.5英寸,3840*2160,其他,支持,http://item.jd.com/1959166549.html,【全球购】索尼（Sony）Xperia Z5 Premium E6853单卡智能手机 土豪金 32G,魔力世界数码生活专营店,0
,E5563,2409.00,2015年,,,Android 5.0,其他,,,,16GB ROM,,,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1959167288.html,【全球购】索尼(SONY) Xperia C5 E5563 智能手机 双卡无锁 黑色 16G,魔力世界数码生活专营店,0
,z5p,5499.00,2016年,,,其他,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,,5.5英寸,其它,2300万像素,其它,http://item.jd.com/1959341488.html,全球购 海外版 Sony 索尼 XPERIA Z5 尊享版 移动联通4G智能手机 樱花粉 32GB 预售定金 质保180天只换新,GIT通讯数码旗舰店,0
,E6683,3275.00,2015年,,,Andriod 5.1,其他,,,,32GB ROM,3GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,500万像素,http://item.jd.com/1959429493.html,Sony/索尼Xperia Z5 Dual E6683指纹解锁 双卡双待智能4G手机 白色,Quantum海外专营店,0
,SOUY,2349.00,2015年,,安卓（Android）,Android 5.0,其他,,,,16GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1800万像素,200万像素,http://item.jd.com/1959454356.html,索尼手机 Z3 D6683 港行正品 SONY手机 香槟色,Quantum海外专营店,0
,Performance,5888.00,2016年,,,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",2300万像素,1300万像素,http://item.jd.com/1959678986.html,SONY/索尼 Xperia&#8482; X Performance智能手机32G预售 石墨黑,Kyushu Star专营店,0
,XperiaXA,5588.00,2016年,,,Android ,Qualcomm 骁龙,,,,16GB ROM,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/1959689703.html,SONY/索尼 Xperia&#8482; XA智能手机16G 预售 玫瑰金,Kyushu Star专营店,0
,XperiaX,5688.00,2016年,,,Android ,Qualcomm 骁龙,,,,32GB ROM,,,5.0英寸,"1920×1080(FHD,1080P)",2300万像素,1300万像素,http://item.jd.com/1959693864.html,Sony/索尼Xperia&#8482; X  指纹解锁 智能手机 32G 预售-有礼 萊姆金,Kyushu Star专营店,0
