品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
酷派（Coolpad）,9190L,599.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8926,四核,,16GB ROM,2GB RAM,,6.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10330925052.html,酷派 S6 (9190L) 手机 双卡双待 冰海蓝 电信4G版,佳沪数码手机旗舰店,2
酷派（Coolpad）,8717,349.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),,四核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10079879963.html,酷派（Coolpad） 8717  移动4G手机 白色 标配版,佳沪数码手机旗舰店,43
酷派（Coolpad）,T2C01,827.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,其它,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10070891834.html,酷派(Coolpad) 锋尚 PRO T2-C01 电信4G手机 双卡双待 尊荣金,牧申数码专营店,37
奇酷（qiku）,8690,699.00,2015年,,安卓（Android）,Android ,联发科（MTK),MT6595,八核,,其它,,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10134871985.html,大神 X7（8690）  双卡双待 黑加仑 移动4G 标配版,能良数码旗舰店,20
酷派（Coolpad）,820,559.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10073113705.html,酷派(Coolpad) 锋尚2 Y82系列 双卡双待手机 陶瓷白  Y82-820移动4G  标配,佳沪数码手机旗舰店,37
酷派（Coolpad）,8105,296.00,2015年,,安卓（Android）,Android 4.1,其他,,,,4GB ROM,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10085565213.html,酷派 8105 移动4G 双卡双待手机 （4GROM) 白色 标配版,佳沪数码手机旗舰店,58
酷派（Coolpad）,8298A01,689.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10112687859.html,酷派 全魔王(8298-A01) 全网通4G手机 双卡双待 冰川白,优爱特手机专营店,53
酷派（Coolpad）,5200S,218.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,双核,,4GB ROM,512MB RAM,32GB,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10242517023.html,酷派(Coolpad) 5200S 3G手机 双卡双待 炫动黑 电信版(512M RAM+4G ROM) 标配,能良数码旗舰店,9
酷派（Coolpad）,Y71711,499.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10121722644.html,酷派(Coolpad) 锋尚Air (Y71-711) 移动联通双4G手机 双卡双待 金钻白 (1G RAM+16G ROM)标配,能良数码旗舰店,41
酷派（Coolpad）,8298,639.00,2015年,9月,安卓（Android）,其他,联发科（MTK),,,,8GB ROM,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10189302112.html,酷派 8298-A01全魔王 全网通4G手机 白色 标配版,河北启迪手机专营店,12
酷派（Coolpad）,Y82,559.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10329602566.html,酷派 (Coolpad) 锋尚2 Y82 4G手机 双卡双待 白色 移动4G Y82-820,牧申数码专营店,75
大神,F1,624.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1645945148.html,酷派 大神F1 极速版 [8297－T01] 移动4G  双卡双待手机（8G ROM） 酸橙黄,中恒国信手机旗舰店,55
奇酷（qiku）,dashennote3,979.00,2015年,,安卓（Android）,Android ,联发科（MTK),MT6753,八核,,其它,2GB RAM,64GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10079834155.html,大神note3 4G手机 双卡双待 白色 全网通(16G ROM) 标配,能良数码旗舰店,428
酷派（Coolpad）,Y90,849.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,其它,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10077454379.html,酷派(Coolpad) 锋尚 PRO（Y90）尊荣金 移动4G手机 双卡双待 金色,牧申数码专营店,21
酷派（Coolpad）,5721,533.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/1669098967.html,酷派 5721 电信4G 双卡双待手机 智尚白,优爱特手机专营店,16
酷派（Coolpad）,8675HD,799.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),,八核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10351849640.html,酷派(Coolpad) 大神F2（8675-HD) 移动4G手机 双卡双待 智尚白 2G+16G标准版,优爱特手机专营店,0
大神,F2,799.00,2014年,8月,安卓（Android）,Android 4.4,联发科（MTK),,八核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1658297425.html,酷派 大神F2 双卡双待 4G 智能 手机 智尚白 移动4G,河北启迪手机专营店,121
酷派（Coolpad）,8702D,309.00,2014年,,,Android ,其他,,四核,,其它,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10077449989.html,酷派(Coolpad) 8702D 移动4G 双卡双待手机 极地白,牧申数码专营店,91
酷派（Coolpad）,8722V,449.00,2016年,2月,,Android ,联发科（MTK),,,,8GB ROM,1GB RAM,64GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10199406607.html,酷派(Coolpad) 炫影F1 8722V 4G手机 双卡双待 白色 移动版(1G RAM+8G ROM) 标配,能良数码旗舰店,7
,max,2499.00,2015年,11月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10138244035.html,酷派 锋尚MAX  4G手机  双卡双待 尊爵金 全网通版A8-930标配版,佳沪数码手机旗舰店,0
酷派（Coolpad）,,499.00,2015年,,安卓（Android）,,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10113830583.html,酷派 锋尚Air Y71-711 移动联通双4G版 双卡双待手机 金钻白,河北启迪手机专营店,3
酷派（Coolpad）,5109,188.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,单核,,512MB ROM,256MB RAM,32GB,4.0英寸,320*480,200万像素,不支持,http://item.jd.com/1617049263.html,酷派 5109 电信3G版 智能 手机（512M ROM） 黑色,中恒国信手机旗舰店,152
酷派（Coolpad）,8721,499.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10275349071.html,酷派 8721  移动4G手机 双卡双待 白色 1G+8G 标准版,优爱特手机专营店,7
酷派（Coolpad）,Y82,559.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10072726780.html,酷派 锋尚2 Y82系列  双卡双待4G手机 （8GROM） 陶瓷白 Y82-820移动4G 标配版,中恒国信手机旗舰店,31
酷派（Coolpad）,v1t,2199.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,其它,3GB RAM,32GB,其它,2560×1440（2K）,1300万像素,500万像素,http://item.jd.com/10060603589.html,酷派(Coolpad) 铂顿大观5 V1-T 全网通 双卡双待手机（32G ROM）臻荣金,牧申数码专营店,12
,5721,519.00,2015年,8月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10254559295.html,酷派(Coolpad) 5721  电信4G 双卡双待 智能手机 智尚白,卓瓦手机专营店,3
酷派（Coolpad）,Y76,599.00,2015年,,,Android 4.4,其他,,,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/1653275645.html,酷派锋尚 Y76 移动联通双4G手机 白色,优爱特手机专营店,276
酷派（Coolpad）,Y75,529.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10071361008.html,酷派(Coolpad) 锋尚 Y75 移动4G手机 双卡双待 智尚白,牧申数码专营店,94
酷派（Coolpad）,,529.00,2014年,,安卓（Android）,Android 4.4,其他,,,,其它,1GB RAM,32GB,5.5英寸,640×960,800万像素,200万像素,http://item.jd.com/10190824043.html,酷派(Coolpad) 锋尚 Y75 移动4G版 双卡双待手机 智尚白 标配版,河北启迪手机专营店,3
酷派（Coolpad）,Y82,579.00,2015年,9月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10107953908.html,酷派锋尚2 Y82-520 电信4G手机 双卡双待 陶瓷白,优爱特手机专营店,27
酷派（Coolpad）,B770,549.00,2016年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10281181781.html,酷派(Coolpad) B770 移动4G手机 双卡双待 锐志金 标配版,牧申数码专营店,2
酷派（Coolpad）,Y71511,499.00,2015年,,,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10275178756.html,酷派(Coolpad) 锋尚Air Y71-511 电信4G手机 双卡双待 金钻白,能良数码旗舰店,1
酷派（Coolpad）,T2W01,795.00,2015年,6月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10191930334.html,酷派(Coolpad) 锋尚Pro T2-W01 4G手机 双卡双待 尊荣金 移动/联通(2G RAM+8G ROM) 标配,能良数码旗舰店,5
酷派（Coolpad）,8085Q,239.00,2013年,,,Android ,其他,,四核,,其它,512MB RAM,32GB,4.7英寸,480×854,500万像素,不支持,http://item.jd.com/10168663509.html,酷派 8085Q 移动3G手机 雅士黑 标配,牧申数码专营店,6
酷派（Coolpad）,8105,296.00,2015年,,安卓（Android）,Android 4.1,其他,,四核,,4GB ROM,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10081232177.html,酷派 8105 移动4G 双卡双待手机 （4GROM） 极地白 标配版,中恒国信手机旗舰店,32
酷派（Coolpad）,8702D,318.00,2014年,,安卓（Android）,Android 4.4,Marvell,,四核,,4GB ROM,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/1746352811.html,酷派 8702D 移动4G  双卡双待手机 白色 标配版,佳沪数码手机旗舰店,525
,B770,549.00,2016年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,1GB RAM,,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10326270812.html,酷派 B770   移动4G双卡双待手机 金色,天探手机专营店,2
﻿酷派（Coolpad）,Y75,529.00,2014年,12月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10171918722.html,酷派(Coolpad) 锋尚 Y75 4G手机 双卡双待 智尚白 移动版(1G RAM+8G ROM) 标配,能良数码旗舰店,46
,8298,639.00,2015年,,,Andriod 5.1,联发科（MTK),,,,8GB ROM,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10183435572.html,酷派(Coolpad) 全魔王（2G+8G ROM） 双卡双待手机 白色 全网通,新松联手机专营店,6
酷派（Coolpad）,8085Q,239.00,2013年,,安卓（Android）,Android ,其他,,四核,,4GB ROM,512MB RAM,32GB,4.7英寸,480×854,500万像素,不支持,http://item.jd.com/10119648195.html,酷派（Coolpad）8085Q 移动3G手机 雅士黑 标配版,能良数码旗舰店,18
酷派（Coolpad）,Y76,549.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/1765844476.html,酷派（Coolpad）锋尚 Y76 移动联通4G手机 双卡双待 智尚白,能良数码旗舰店,28
,8298A01,639.00,2015年,10月,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10081269286.html,酷派8298-A01（全魔王）全网通 移动联通电信4G 双卡双待智能手机（8GB ROM） 冰川白 标配版,中恒国信手机旗舰店,2
酷派（Coolpad）,8717,349.00,2015年,7月,安卓（Android）,Android 4.4,联发科（MTK),,,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10133959545.html,酷派 8717 移动4G  双卡双待 手机 灵动白 标配版,中恒国信手机旗舰店,7
酷派（Coolpad）,Y82520,568.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10149876155.html,酷派(Coolpad) 锋尚2 (Y82-520) 电信4G手机 双卡双待 陶瓷白(2GB RAM+8GB ROM) 标配,能良数码旗舰店,5
酷派（Coolpad）,5200S,218.00,2014年,,,Android ,Qualcomm 骁龙,,双核,,4GB ROM,512MB RAM,32GB,4.0英寸,480×800,200万像素,不支持,http://item.jd.com/10071624536.html,酷派(Coolpad) 5200S 电信3G手机 双卡双模 炫动黑 ,牧申数码专营店,78
酷派（Coolpad）,S6,625.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,,其它,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1639395886.html,酷派S6 (9190L)  电信4G手机 双卡双待 冰海蓝,优爱特手机专营店,120
,5109,188.00,2014年,,,Android ,其他,,,,512MB ROM,256MB RAM,,4.0英寸,320*480,200万像素,不支持,http://item.jd.com/1658360214.html,酷派 5109 电信3G老人手机 炫动黑,优爱特手机专营店,92
酷派（Coolpad）,71811,499.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10191524994.html,酷派 锋尚Air 双卡双待 （16G ROM） 金钻白 电信4G版,中恒国信手机旗舰店,6
,A8930,2499.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10241719139.html,酷派(Coolpad) 锋尚Max A8-930 全网通4G手机 双卡双待 尊爵金 (3GB RAM+32GB ROM) 标配,新松联手机专营店,1
酷派（Coolpad）,X7,748.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),,,,16GB ROM,,32GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10185724289.html,酷派 大神X7 4G智能手机 双卡双待 钛晶白 移动4G(2GB RAM+16GB ROM),河北启迪手机专营店,18
,,559.00,2016年,,,Andriod 5.1,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10172115468.html,酷派锋尚Air Y71-711 移动联通双4G手机 双卡双待 白色,天探手机专营店,6
酷派（Coolpad）,B770,549.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10332642768.html,酷派 B770 移动4G手机 金色 1G+8G 标准版,优爱特手机专营店,0
酷派（Coolpad）,Y90,1039.00,2015年,5月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8939,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10185033124.html,酷派Coolpad 锋尚PRO(Y90) 尊荣金 金色 移动4G标配,谷高数码手机专营店,2
酷派（Coolpad）,8713,373.00,2013年,,,Android ,Qualcomm 骁龙,,四核,,其它,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10072704911.html,酷派(Coolpad) 8713 移动4G手机 双卡双待 极地白,牧申数码专营店,10
酷派（Coolpad）,Y71811,489.00,2015年,,安卓（Android）,Android 5.1,联发科（MTK),MT6752,四核,,其它,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10111373222.html,酷派(Coolpad) 锋尚Air Y71-811 移动4G手机 双卡双待 金钻白,牧申数码专营店,4
酷派（Coolpad）,B770,549.00,2016年,,安卓（Android）,Android ,其他,,,,8GB ROM,1GB RAM,,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10289655316.html,酷派(Coolpad) B770 移动4G手机 双卡双待 锐志金 标配版,佳沪数码手机旗舰店,2
酷派（Coolpad）,8702D,333.00,2014年,,安卓（Android）,Android ,Marvell,,四核,,4GB ROM,512MB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/1765979179.html,酷派 8702D 移动4G 双卡双待 手机 极地白,能良数码旗舰店,68
酷派（Coolpad）,7722,429.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10260834769.html,酷派(Coolpad) 7722 移动联通4G手机 双卡双待 白色 标配版,河北启迪手机专营店,0
酷派（Coolpad）,7722,429.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10260961878.html,酷派(Coolpad) 7722 移动联通4G手机 双卡双待 白色 标配版,佳沪数码手机旗舰店,0
,Y71,499.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,其它,800万像素,200万像素,http://item.jd.com/10126001268.html,酷派锋尚Air Y71-511 电信4G手机 双卡双待 金钻白 电信4G,新松联手机专营店,8
酷派（Coolpad）,Y75,558.00,2014年,,,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,1GB RAM,,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/1653227335.html,酷派锋尚 Y75 移动4G手机 双卡双待 白色 白色,优爱特手机专营店,340
酷派（Coolpad）,K1,558.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10329341650.html,酷派(Coolpad) K1(5952) 电信4G手机 白色 标配版,牧申数码专营店,9
酷派（Coolpad）,Y71711,549.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10287793813.html,酷派(Coolpad) 锋尚Air (Y71-711) 移动联通双4G手机 双卡双待 金钻白 移动联通双4G,新松联手机专营店,0
酷派（Coolpad）,Y71711,519.00,2015年,,安卓（Android）,其他,联发科（MTK),MT6735P,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10123158565.html,酷派 锋尚Air Y71-711 双卡双待4G手机 金钻白 移动/联通双4G,牧申数码专营店,9
,Y75,519.00,2014年,,,Android 4.4,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,640×960,800万像素,200万像素,http://item.jd.com/10260433591.html,酷派(Coolpad) 锋尚 Y75 移动4G版 双卡双待手机 智尚白,爱优创杰手机专营店,0
酷派（Coolpad）,Y71811,499.00,2015年,,安卓（Android）,,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10127913361.html,酷派(Coolpad) 锋尚Air (Y71-811) 移动4G手机 双卡双待 金钻白 标准版(1GB RAM+16GB ROM),能良数码旗舰店,3
酷派（Coolpad）,,716.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),MSM8926,四核,,8GB ROM,1GB RAM,64GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10071313093.html,酷派（Coolpad）锋尚 电信4G智能手机 双卡双待 智尚白,卓瓦手机专营店,42
酷派（Coolpad）,7722,429.00,2016年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10263308481.html,酷派(Coolpad) 7722 4G手机 双卡双待 白色 移动/联通4G(1G RAM+8G ROM) 标配,能良数码旗舰店,1
酷派（Coolpad）,Y76,549.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/1715661255.html,酷派（Coolpad）锋尚Y76 联通/移动4G 双卡双待手机（8G ROM） 白色,中恒国信手机旗舰店,76
酷派（Coolpad）,,499.00,2015年,,安卓（Android）,,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10190736733.html,酷派 锋尚Air 双卡双待 4G手机 金钻白 移动联通双4G(Y71-711),河北启迪手机专营店,2
酷派（Coolpad）,8298,799.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10298318657.html,酷派(Coolpad) 锋尚Air 8298-M02 双4G手机 双卡双待 白色 2G+8G标准版,优爱特手机专营店,0
酷派（Coolpad）,8713,371.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/1665446826.html,酷派(Coolpad) 8713 移动4G智能手机 极地白,河北启迪手机专营店,37
酷派（Coolpad）,,339.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),,,,4GB ROM,,,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10191249886.html,酷派 8717 移动4G 双卡双待 手机 灵动白,河北启迪手机专营店,1
酷派（Coolpad）,8702,318.00,2014年,,安卓（Android）,Android 4.4,其他,,,,4GB ROM,,,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/1783896139.html,酷派 8702D 移动4G 双卡双待手机 极地白,河北启迪手机专营店,50
酷派（Coolpad）,8717,349.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10126628973.html,酷派(Coolpad) 8717 移动4G手机 双卡双待 灵动白 标配版(512MB RAM+4GB ROM),能良数码旗舰店,7
酷派（Coolpad）,Y71,599.00,2015年,,安卓（Android）,,联发科（MTK),MT6752,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10071501419.html,酷派(Coolpad) 锋尚Air Y71-811 移动4G手机 双卡双待 金钻白,卓瓦手机专营店,15
酷派（Coolpad）,5721,460.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),,,,8GB ROM,,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10191182825.html,酷派 5721 电信4G 双卡双待手机 智尚白 标配版,河北启迪手机专营店,2
酷派（Coolpad）,8713,372.00,2014年,12月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10133976865.html,酷派 8713 移动4G 手机 白色 标配版,中恒国信手机旗舰店,5
酷派（Coolpad）,5200S,238.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,双核,,4GB ROM,512MB RAM,32GB,4.0英寸,480×800,200万像素,不支持,http://item.jd.com/10280892406.html,酷派(Coolpad) 5200S 电信3G手机 双卡双模 炫动黑,爱优创杰手机专营店,0
酷派（Coolpad）,T2-C01,799.00,2015年,5月,安卓（Android）,Android4.4,Qualcomm 骁龙,MSM8939,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1579660.html,酷派 锋尚 PRO T2-C01 尊荣金 电信4G手机 双卡双待,酷派手机旗舰店,1015
酷派（Coolpad）,锋尚3 Y803-9,999.00,2016年,4月,安卓（Android）,Android 5.1,联发科（MTK),,四核,,16GB ROM,3GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,800万像素,http://item.jd.com/2960028.html,酷派 锋尚3（Y803-9） 臻彩金 移动联通电信4G手机 双卡双待 ,,0
大神,8670,619.00,2014年,,安卓（Android）,Android 4.2,联发科（MTK),,四核,,4GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,500万像素,http://item.jd.com/1759352075.html,大神note[8670]  移动3G（4G ROM） 白色,中恒国信手机旗舰店,7
酷派（Coolpad）,A8831,2298.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,3GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10151825001.html,酷派(Coolpad) 锋尚Max A8-831 移动4G手机 双卡双待 尊爵金 移动版(3GB RAM+16GB ROM) 标配,能良数码旗舰店,0
酷派（Coolpad）,8722V,449.00,2016年,2月,安卓（Android）,Android ,联发科（MTK),MT6735P,,,8GB ROM,1GB RAM,64GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10183346785.html,酷派 炫影F1 8722V 双卡双待手机 白色 移动4G版,佳沪数码手机旗舰店,2
酷派（Coolpad）,5721,638.00,2015年,7月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,1080×720 ,800万像素,200万像素,http://item.jd.com/10189657402.html,酷派 5721 电信4G 双卡双待手机 智尚白 标配(1GRAM+8GROM),谷高数码手机专营店,0
酷派（Coolpad）,Pro2,1699.00,2016年,3月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,3GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10222038675.html,酷派 锋尚Pro2 Y91-921 全网通4G智能手机 双卡双待 星钻白 全网通标准版,鹏路网络手机专营店,10
,Y82,579.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,32GB,5.5英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10225003650.html,酷派(Coolpad) 锋尚2 Y82-820 移动4G手机 双卡双待 陶瓷白,爱优创杰手机专营店,0
